-96.19683295308602,296.07376831115766,42.7938666343689,1.0
-96.09068122637132,297.10720569723134,42.7938666343689,1.0
-94.91884476050463,297.81824101829864,42.4956294298172,1.0
-95.45482172252231,299.07994013936036,42.7938666343689,1.0
-94.93747788692181,299.9808779379983,42.7938666343689,1.0
-94.39220361510789,300.88386602207925,42.832040548324585,1.0
-93.77051489338291,301.78113135601217,42.89711856842041,1.0
-92.8936107105745,302.4213658090478,42.89711856842041,1.0
-91.93611058872415,302.9333190535021,42.89711856842041,1.0
-90.91669652509762,303.30701080121713,42.89711856842041,1.0
-89.8551632389766,303.5351943314236,42.89711856842041,1.0
-88.77221404944781,303.61339700951885,42.89711856842041,1.0
-87.68892305641707,303.540135610976,42.89711856842041,1.0
-86.62637412999591,303.316776475273,42.89711856842041,1.0
-85.74089546289011,302.6411901230012,42.79402780532837,1.0
-84.8224192419022,302.1554676686817,42.79402780532837,1.0
-83.98050500121,301.5466397236831,42.79402780532837,1.0
-83.23152048458799,300.82656140291306,42.79402780532837,1.0
-82.59006548457543,300.0092566894492,42.79402780532837,1.0
-83.0147232366793,298.64648311347764,42.46989691257477,1.0
-81.99065140400145,298.04558476591404,42.69260931015015,1.0
-82.9786687944574,296.8628112946122,42.308175802230835,1.0
-82.85285882142054,296.05036986469224,42.32003128528595,1.0
-82.85285838073246,295.22410035116326,42.32836377620697,1.0
-82.85286869328817,294.37363151809666,42.373329520225525,1.0
-82.85286863872089,293.4620105690279,42.459601521492004,1.0
-82.8528685685603,292.4413851980431,42.596935510635376,1.0
-83.01475352312445,291.3674400857602,42.740060567855835,1.0
-83.56967500401164,290.4861700714432,42.79402780532837,1.0
-84.3639913656903,289.81663914717575,42.79402780532837,1.0
-85.2437666664823,289.2641593150791,42.79402780532837,1.0
-86.19184299004263,288.83949084169404,42.79402780532837,1.0
-87.11937216001024,288.22326066262946,42.89711856842041,1.0
-88.19405973466836,288.0697448958347,42.89711856842041,1.0
-89.27964571356387,288.0672643549241,42.89711856842041,1.0
-90.35502647990344,288.2158970888305,42.89711856842041,1.0
-91.39923562434544,288.5127329649922,42.89711856842041,1.0
-92.39200890695943,288.95199064005584,42.89711856842041,1.0
-93.31399159224266,289.5251353441361,42.89711856842041,1.0
-94.14723323929466,290.2210146078479,42.89711856842041,1.0
-94.61150056785355,291.23335829617537,42.7938666343689,1.0
-95.19441170680766,292.09320190471294,42.7938666343689,1.0
-95.630202653328,293.03466635731553,42.786632776260376,1.0
-95.97531992750199,294.01302621926965,42.7938666343689,1.0
-96.15812243361755,295.035643354003,42.7938666343689,1.0
-94.72952761721675,296.0258300739435,40.537211074848976,0.0
-106.81197844194097,296.42025270470054,40.60526076704264,1.0
-97.33157170968624,297.3230456462975,40.55253297401929,0.0
-106.81322063295471,298.97269414645046,40.606671899557114,1.0
-97.90731560284452,298.78171388852104,40.557624235929815,0.0
-106.81909924992195,301.65494012080046,40.61026564985514,1.0
-97.66059091248792,300.1495260298765,40.55928913241406,0.0
-101.48869912742511,302.00585602479816,40.583243610746315,0.0
