t,X,Y,Z,V_X,V_Y,V_Z
0.000000000000000000e+00,1.100175018310546875e+02,-2.211190032958984375e+01,-2.962479209899902344e+01,1.096134253464942354e+01,1.805667306471725464e+00,5.022193485659454115e-01
0.000000000000000000e+00,1.105101470947265625e+02,-2.308629989624023438e+01,-2.948177528381347656e+01,1.097655246464125689e+01,1.704238236634548542e+00,6.358167510134399292e-01
0.000000000000000000e+00,1.109807739257812500e+02,-2.407013893127441406e+01,-2.932478713989257812e+01,1.098863038932901581e+01,1.624839428864619961e+00,7.515752153599426499e-01
0.000000000000000000e+00,1.114302139282226562e+02,-2.506272315979003906e+01,-2.915588378906250000e+01,1.099977644720879866e+01,1.552808554283125808e+00,8.523915931306625948e-01
0.000000000000000000e+00,1.118592453002929688e+02,-2.606343078613281250e+01,-2.897681999206542969e+01,1.101091534889246759e+01,1.479938025342570462e+00,9.404962184373937273e-01
0.000000000000000000e+00,1.122685699462890625e+02,-2.707165336608886719e+01,-2.878909873962402344e+01,1.102207395045714655e+01,1.403795789662696691e+00,1.017598877844275718e+00
0.000000000000000000e+00,1.126588439941406250e+02,-2.808684921264648438e+01,-2.859399986267089844e+01,1.103274384861105162e+01,1.326313600992039099e+00,1.085017650506773679e+00
0.000000000000000000e+00,1.130415573120117188e+02,-2.913957405090332031e+01,-2.838645553588867188e+01,1.104249444989560480e+01,1.249755750614006011e+00,1.145407819272804328e+00
0.000000000000000000e+00,1.134050216674804688e+02,-3.019868469238281250e+01,-2.817330169677734375e+01,1.105031093960938904e+01,1.181861300310667495e+00,1.197983788347925405e+00
0.000000000000000000e+00,1.137495117187500000e+02,-3.126375007629394531e+01,-2.795549011230468750e+01,1.105566856597573988e+01,1.127728707540994080e+00,1.243596246233830804e+00
0.000000000000000000e+00,1.140751037597656250e+02,-3.233440780639648438e+01,-2.773389625549316406e+01,1.105818323334104036e+01,1.091266273464357894e+00,1.282855241322664153e+00
0.000000000000000000e+00,1.143728790283203125e+02,-3.337862777709960938e+01,-2.751603698730468750e+01,1.105756525852697791e+01,1.075978582815225515e+00,1.314587857991430742e+00
0.000000000000000000e+00,1.146604156494140625e+02,-3.445945358276367188e+01,-2.728966331481933594e+01,1.105308842327242402e+01,1.082254572731807585e+00,1.341403940628566049e+00
0.000000000000000000e+00,1.149273986816406250e+02,-3.554516220092773438e+01,-2.706261634826660156e+01,1.104344955461569988e+01,1.114376564517655765e+00,1.360647569139879609e+00
0.000000000000000000e+00,1.151722183227539062e+02,-3.663555526733398438e+01,-2.683587646484375000e+01,1.102742007817466785e+01,1.200622036262240400e+00,1.441798865581896516e+00
0.000000000000000000e+00,1.154005584716796875e+02,-3.772705841064453125e+01,-2.658404541015625000e+01,1.102638887145591973e+01,1.276927637481587219e+00,1.616918337596786603e+00
0.000000000000000000e+00,1.156113510131835938e+02,-3.882442092895507812e+01,-2.634834861755371094e+01,1.109006051557211947e+01,1.223231321512195713e+00,7.863651894359654504e-01
0.000000000000000000e+00,1.158070983886718750e+02,-3.993467330932617188e+01,-2.616599845886230469e+01,1.117427270564057551e+01,1.030978493738021307e+00,-1.752722688221950986e-01
0.000000000000000000e+00,1.159925231933593750e+02,-4.106308746337890625e+01,-2.604239463806152344e+01,1.125775340290540072e+01,7.860910585487506097e-01,-1.200638672652282857e+00
0.000000000000000000e+00,1.161707000732421875e+02,-4.221495819091796875e+01,-2.597839736938476562e+01,1.133373090213109791e+01,5.498674393626608037e-01,-2.187531659811994267e+00
0.000000000000000000e+00,1.163388977050781250e+02,-4.335872268676757812e+01,-2.596615982055664062e+01,1.140297107333341842e+01,3.665643152944442207e-01,-3.063285596473856121e+00
0.000000000000000000e+00,1.165039978027343750e+02,-4.453036880493164062e+01,-2.599511146545410156e+01,1.147555048784796838e+01,2.448935173625264028e-01,-3.852191945993063804e+00
0.000000000000000000e+00,1.166672058105468750e+02,-4.573199081420898438e+01,-2.605982398986816406e+01,1.164454650183500739e+01,1.856205578361018738e-01,-4.335054110489572565e+00
0.000000000000000000e+00,1.168291931152343750e+02,-4.696348190307617188e+01,-2.615766525268554688e+01,1.186641677709791765e+01,1.772006783208102121e-01,-4.640080390993844617e+00
0.000000000000000000e+00,1.169952011108398438e+02,-4.826178359985351562e+01,-2.629202842712402344e+01,1.211152769807572938e+01,2.010305878316174244e-01,-4.851948608719657940e+00
0.000000000000000000e+00,1.171604766845703125e+02,-4.958339309692382812e+01,-2.644508934020996094e+01,1.234928577500385671e+01,2.354730432803400220e-01,-4.710597847450170406e+00
0.000000000000000000e+00,1.173202209472656250e+02,-5.088009643554687500e+01,-2.658892822265625000e+01,1.255816014486067189e+01,2.619678907883375985e-01,-4.460621580248490758e+00
0.000000000000000000e+00,1.174841613769531250e+02,-5.222760009765625000e+01,-2.672878456115722656e+01,1.274607546465724894e+01,2.714650655244525979e-01,-4.204292708917268584e+00
0.000000000000000000e+00,1.176474914550781250e+02,-5.358506011962890625e+01,-2.686070251464843750e+01,1.290648965976613738e+01,2.601061230634353905e-01,-3.968709162423837533e+00
0.000000000000000000e+00,1.178102035522460938e+02,-5.495096588134765625e+01,-2.698561096191406250e+01,1.304163873666391993e+01,2.313622082190764928e-01,-3.758316230245615230e+00
0.000000000000000000e+00,1.179723358154296875e+02,-5.632402801513671875e+01,-2.710436248779296875e+01,1.315448291161179029e+01,1.923103356582762657e-01,-3.573375698430594216e+00
0.000000000000000000e+00,1.181338729858398438e+02,-5.770312118530273438e+01,-2.721769523620605469e+01,1.324814066659024192e+01,1.508084622652203777e-01,-3.412420742728107470e+00
0.000000000000000000e+00,1.182900772094726562e+02,-5.904650878906250000e+01,-2.732311248779296875e+01,1.332353594045490297e+01,1.143779965460050008e-01,-3.277009167049238947e+00
0.000000000000000000e+00,1.184504241943359375e+02,-6.043479156494140625e+01,-2.742750930786132812e+01,1.338790109563879582e+01,8.480639843704462777e-02,-3.156515545546879409e+00
0.000000000000000000e+00,1.186101989746093750e+02,-6.182662200927734375e+01,-2.752809715270996094e+01,1.344109660218896707e+01,6.475090025978325059e-02,-3.052833623960129472e+00
0.000000000000000000e+00,1.187694244384765625e+02,-6.322141265869140625e+01,-2.762525367736816406e+01,1.348511670815145536e+01,5.347770553439179508e-02,-2.963627959325427774e+00
0.000000000000000000e+00,1.189281158447265625e+02,-6.461867523193359375e+01,-2.771931457519531250e+01,1.352161025058939359e+01,4.881849838582663637e-02,-2.886799975001424379e+00
0.000000000000000000e+00,1.190863265991210938e+02,-6.601798248291015625e+01,-2.781056213378906250e+01,1.355192683248671059e+01,4.809399742929887367e-02,-2.820501746545847510e+00
0.000000000000000000e+00,1.192441101074218750e+02,-6.741899871826171875e+01,-2.789924812316894531e+01,1.357717067467672933e+01,4.879702344339520437e-02,-2.763129315367454097e+00
0.000000000000000000e+00,1.193968429565429688e+02,-6.878017425537109375e+01,-2.798307991027832031e+01,1.359767909283658938e+01,4.907768080463270621e-02,-2.714798746593003465e+00
0.000000000000000000e+00,1.195538711547851562e+02,-7.018375396728515625e+01,-2.806731605529785156e+01,1.361540173209394666e+01,4.794572870044078172e-02,-2.671216762608211948e+00
0.000000000000000000e+00,1.197105484008789062e+02,-7.158831024169921875e+01,-2.814953804016113281e+01,1.363028149445235293e+01,4.508619668932833946e-02,-2.633055202201477485e+00
0.000000000000000000e+00,1.198669128417968750e+02,-7.299369812011718750e+01,-2.822990036010742188e+01,1.364280945595278283e+01,4.078599901597534938e-02,-2.599466759956053696e+00
0.000000000000000000e+00,1.200184173583984375e+02,-7.435839080810546875e+01,-2.830622291564941406e+01,1.365310593175955134e+01,3.583181609168306636e-02,-2.570752930562600458e+00
0.000000000000000000e+00,1.201742630004882812e+02,-7.576500701904296875e+01,-2.838324165344238281e+01,1.366211643844765433e+01,3.058248768328120093e-02,-2.544163922572768133e+00
0.000000000000000000e+00,1.203298797607421875e+02,-7.717210388183593750e+01,-2.845870590209960938e+01,1.366977581277968312e+01,2.577189460806561527e-02,-2.520281874585365234e+00
0.000000000000000000e+00,1.204852600097656250e+02,-7.857957458496093750e+01,-2.853269958496093750e+01,1.367632329572579764e+01,2.175396937444151746e-02,-2.498637682830584961e+00
0.000000000000000000e+00,1.206404113769531250e+02,-7.998738861083984375e+01,-2.860528182983398438e+01,1.368194610126093735e+01,1.868844736889574421e-02,-2.478787509932672606e+00
0.000000000000000000e+00,1.207908325195312500e+02,-8.135404205322265625e+01,-2.867443275451660156e+01,1.368666595851574996e+01,1.658235494226634188e-02,-2.460822887979789542e+00
0.000000000000000000e+00,1.209456863403320312e+02,-8.276232147216796875e+01,-2.874439620971679688e+01,1.369090627581824826e+01,1.510220773264681071e-02,-2.443808128901354237e+00
0.000000000000000000e+00,1.210957412719726562e+02,-8.412942504882812500e+01,-2.881108856201171875e+01,1.369451144110486673e+01,1.412002886563179516e-02,-2.428220047783923086e+00
0.000000000000000000e+00,1.212502746582031250e+02,-8.553801727294921875e+01,-2.887857627868652344e+01,1.369779511580042097e+01,1.336513561919261406e-02,-2.413214021400413856e+00
0.000000000000000000e+00,1.214000778198242188e+02,-8.690538024902343750e+01,-2.894291496276855469e+01,1.370062824951087244e+01,1.270681452402300238e-02,-2.399238378936876970e+00
0.000000000000000000e+00,1.215498352050781250e+02,-8.827274322509765625e+01,-2.900611495971679688e+01,1.370317665056716550e+01,1.203533275302515193e-02,-2.385840398135646190e+00
0.000000000000000000e+00,1.217039184570312500e+02,-8.968175506591796875e+01,-2.907004928588867188e+01,1.370554974750440813e+01,1.125963284275943721e-02,-2.372602192835520540e+00
0.000000000000000000e+00,1.218580017089843750e+02,-9.109081268310546875e+01,-2.913278770446777344e+01,1.370771903954559434e+01,1.039473287576342386e-02,-2.359695025627819298e+00
0.000000000000000000e+00,1.220073699951171875e+02,-9.245842742919921875e+01,-2.919252777099609375e+01,1.370966129887497154e+01,9.517375153362372942e-03,-2.347305246488499808e+00
0.000000000000000000e+00,1.221566696166992188e+02,-9.382604217529296875e+01,-2.925111770629882812e+01,1.371147590537892214e+01,8.667059256639575437e-03,-2.335050808678976075e+00
0.000000000000000000e+00,1.223104934692382812e+02,-9.523509979248046875e+01,-2.931026458740234375e+01,1.371323811614191079e+01,7.858418314432569218e-03,-2.322480518727667143e+00
0.000000000000000000e+00,1.224641265869140625e+02,-9.664415740966796875e+01,-2.936814498901367188e+01,1.371491641183398968e+01,7.155015491113303483e-03,-2.309814170536864886e+00
0.000000000000000000e+00,1.226176910400390625e+02,-9.805324554443359375e+01,-2.942472648620605469e+01,1.371652763964217314e+01,6.581346594479065004e-03,-2.296947429220380421e+00
0.000000000000000000e+00,1.227667388916015625e+02,-9.942089843750000000e+01,-2.947834968566894531e+01,1.371804902807350679e+01,6.142225822749480812e-03,-2.284212570397331721e+00
0.000000000000000000e+00,1.229202728271484375e+02,-1.008299636840820312e+02,-2.953221130371093750e+01,1.371958259272647496e+01,5.786121543178701643e-03,-2.270662422001089809e+00
0.000000000000000000e+00,1.230690689086914062e+02,-1.021975784301757812e+02,-2.958308219909667969e+01,1.372106494123680243e+01,5.555881119319927564e-03,-2.257132211478249495e+00
0.000000000000000000e+00,1.232223739624023438e+02,-1.036066360473632812e+02,-2.963396453857421875e+01,1.372257996777390332e+01,5.363398988761147734e-03,-2.242436068790031101e+00
0.000000000000000000e+00,1.233756790161132812e+02,-1.050156936645507812e+02,-2.968319129943847656e+01,1.372410438479843720e+01,5.187098899627429205e-03,-2.226916232760483894e+00
0.000000000000000000e+00,1.235289840698242188e+02,-1.064247512817382812e+02,-2.973064231872558594e+01,1.372564577181331913e+01,5.029230524959515947e-03,-2.210373088488866156e+00
0.000000000000000000e+00,1.236820449829101562e+02,-1.078338088989257812e+02,-2.977616882324218750e+01,1.372721793091529285e+01,4.912383598975722521e-03,-2.192555761832116090e+00
0.000000000000000000e+00,1.238350906372070312e+02,-1.092426376342773438e+02,-2.981958580017089844e+01,1.372883581880118520e+01,4.822590723335018481e-03,-2.173124262408330232e+00
0.000000000000000000e+00,1.239881362915039062e+02,-1.106514358520507812e+02,-2.986066436767578125e+01,1.373050878571940459e+01,4.766406371576437095e-03,-2.151616689235369861e+00
0.000000000000000000e+00,1.241411819458007812e+02,-1.120602264404296875e+02,-2.989908599853515625e+01,1.373224607800289476e+01,4.783355986162973750e-03,-2.127352032060022324e+00
0.000000000000000000e+00,1.242940063476562500e+02,-1.134687652587890625e+02,-2.993444824218750000e+01,1.373406944460559131e+01,4.909820947919030232e-03,-2.099297300952243983e+00
0.000000000000000000e+00,1.244467926025390625e+02,-1.148770828247070312e+02,-2.996615600585937500e+01,1.373598648058055005e+01,5.163272136424978953e-03,-2.065669258858144453e+00
0.000000000000000000e+00,1.245995788574218750e+02,-1.162851409912109375e+02,-2.999331665039062500e+01,1.373801743365667072e+01,5.629000154284469204e-03,-2.023127390509614543e+00
0.000000000000000000e+00,1.247521438598632812e+02,-1.176927337646484375e+02,-3.001439666748046875e+01,1.374015785745676510e+01,6.484974139643995272e-03,-1.963904850697594462e+00
0.000000000000000000e+00,1.249010391235351562e+02,-1.190586242675781250e+02,-3.003074264526367188e+01,1.374626937839421004e+01,-1.961287526653574531e-01,-1.916052636582328272e+00
0.000000000000000000e+00,1.250621643066406250e+02,-1.204659118652343750e+02,-3.005459594726562500e+01,1.374837489989593386e+01,-6.636564366424861916e-01,-1.953036905084295949e+00
0.000000000000000000e+00,1.252440032958984375e+02,-1.218725814819335938e+02,-3.010189819335937500e+01,1.371557357487096596e+01,-1.389962419909078761e+00,-1.970458775820688402e+00
0.000000000000000000e+00,1.254613494873046875e+02,-1.232751464843750000e+02,-3.017809486389160156e+01,1.360927470508500292e+01,-2.302082334393444896e+00,-1.961962276548469442e+00
0.000000000000000000e+00,1.257196044921875000e+02,-1.246275863647460938e+02,-3.028041648864746094e+01,1.340851885866020510e+01,-3.300809260188091621e+00,-1.980780718965395204e+00
0.000000000000000000e+00,1.260482711791992188e+02,-1.260059051513671875e+02,-3.041884422302246094e+01,1.309202967023773567e+01,-4.335284203197613095e+00,-2.236723857302917118e+00
0.000000000000000000e+00,1.264493484497070312e+02,-1.273637008666992188e+02,-3.059136199951171875e+01,1.271929013113909335e+01,-5.229820647409512802e+00,-2.602186712156314918e+00
0.000000000000000000e+00,1.269044189453125000e+02,-1.286602630615234375e+02,-3.077893257141113281e+01,1.241913392107310976e+01,-5.791579087911910229e+00,-2.983779860732304279e+00
0.000000000000000000e+00,1.274350204467773438e+02,-1.299747772216796875e+02,-3.098402595520019531e+01,1.226116108502663060e+01,-6.028150295176931017e+00,-3.322846380225818574e+00
0.000000000000000000e+00,1.279974060058593750e+02,-1.312323303222656250e+02,-3.117784118652343750e+01,1.229808677527475425e+01,-5.906920130005630654e+00,-3.276664182210650367e+00
0.000000000000000000e+00,1.285896911621093750e+02,-1.324750823974609375e+02,-3.134197044372558594e+01,1.248562726300025894e+01,-5.491781230127146252e+00,-3.051496996543456852e+00
0.000000000000000000e+00,1.292070159912109375e+02,-1.337039642333984375e+02,-3.147278022766113281e+01,1.274744752718803653e+01,-4.874090399817913699e+00,-2.800155163199643749e+00
0.000000000000000000e+00,1.298675079345703125e+02,-1.349558868408203125e+02,-3.157522773742675781e+01,1.301891822129418763e+01,-4.136018447893519578e+00,-2.548609497383115929e+00
0.000000000000000000e+00,1.305515441894531250e+02,-1.361934814453125000e+02,-3.164851951599121094e+01,1.324324303368678102e+01,-3.403789301851872118e+00,-2.317288836091767834e+00
0.000000000000000000e+00,1.312579193115234375e+02,-1.374169158935546875e+02,-3.169627761840820312e+01,1.340433224776058374e+01,-2.764074788225285850e+00,-2.111090026568334554e+00
0.000000000000000000e+00,1.319855194091796875e+02,-1.386264343261718750e+02,-3.172179603576660156e+01,1.350904503118961131e+01,-2.267222838652990013e+00,-1.930137651578013092e+00
0.000000000000000000e+00,1.327109680175781250e+02,-1.397873535156250000e+02,-3.172805976867675781e+01,1.357163130672079632e+01,-1.933124118342968600e+00,-1.777256374151707785e+00
0.000000000000000000e+00,1.334543762207031250e+02,-1.409359130859375000e+02,-3.171843147277832031e+01,1.360967201995941167e+01,-1.729540465358835100e+00,-1.642744882597642064e+00
0.000000000000000000e+00,1.342380218505859375e+02,-1.421068725585937500e+02,-3.169402885437011719e+01,1.363391787247446629e+01,-1.622371395011138695e+00,-1.519158747814062460e+00
0.000000000000000000e+00,1.350384979248046875e+02,-1.432657470703125000e+02,-3.165682411193847656e+01,1.365030519222478844e+01,-1.577914429636977367e+00,-1.408985112165737075e+00
0.000000000000000000e+00,1.358547821044921875e+02,-1.444131774902343750e+02,-3.160845184326171875e+01,1.366366750856885659e+01,-1.558652943336751306e+00,-1.309982870865496585e+00
0.000000000000000000e+00,1.366859130859375000e+02,-1.455497283935546875e+02,-3.155030250549316406e+01,1.367700532239910061e+01,-1.537185578726781188e+00,-1.220428906138547376e+00
0.000000000000000000e+00,1.375310211181640625e+02,-1.466758422851562500e+02,-3.148355674743652344e+01,1.369171629208262075e+01,-1.498497918493960412e+00,-1.138995146220143528e+00
0.000000000000000000e+00,1.383892822265625000e+02,-1.477919311523437500e+02,-3.140919494628906250e+01,1.370782468851617963e+01,-1.439056210769157573e+00,-1.064749604953916684e+00
0.000000000000000000e+00,1.392342529296875000e+02,-1.488658905029296875e+02,-3.133055686950683594e+01,1.372399049919834724e+01,-1.365684550113360984e+00,-9.977704744015709615e-01
0.000000000000000000e+00,1.401165618896484375e+02,-1.499630889892578125e+02,-3.124349212646484375e+01,1.373993201098307182e+01,-1.283897580221630363e+00,-9.340177685755239878e-01
0.000000000000000000e+00,1.410103149414062500e+02,-1.510509643554687500e+02,-3.115085983276367188e+01,1.375403689020190079e+01,-1.206950838044825502e+00,-8.754840907274148432e-01
0.000000000000000000e+00,1.419151916503906250e+02,-1.521296081542968750e+02,-3.105317687988281250e+01,1.376564156067777667e+01,-1.144475736478312911e+00,-8.208335089833835863e-01
0.000000000000000000e+00,1.428309478759765625e+02,-1.531989440917968750e+02,-3.095083808898925781e+01,1.377445028847077424e+01,-1.103453761276400158e+00,-7.690697442253439098e-01
0.000000000000000000e+00,1.437300567626953125e+02,-1.542278137207031250e+02,-3.084737586975097656e+01,1.378023645534977071e+01,-1.088316522477372317e+00,-7.203313792061561971e-01
0.000000000000000000e+00,1.446393585205078125e+02,-1.552475128173828125e+02,-3.074014663696289062e+01,1.378319722475292863e+01,-1.100078128790658916e+00,-6.722437653255155521e-01
0.000000000000000000e+00,1.455591125488281250e+02,-1.562575836181640625e+02,-3.062947845458984375e+01,1.378298277982644038e+01,-1.141821493761213446e+00,-6.232761216185969122e-01
0.000000000000000000e+00,1.465182495117187500e+02,-1.572874145507812500e+02,-3.051238441467285156e+01,1.377840120984499350e+01,-1.222936535864065810e+00,-5.705856631800620971e-01
0.000000000000000000e+00,1.474902954101562500e+02,-1.583047485351562500e+02,-3.039332008361816406e+01,1.376669340643857176e+01,-1.359961579620388328e+00,-5.107304223370802143e-01
0.000000000000000000e+00,1.484783172607421875e+02,-1.593069305419921875e+02,-3.027817726135253906e+01,1.374908770515926548e+01,-1.496421414285477702e+00,-6.780507372774047248e-01
0.000000000000000000e+00,1.494857482910156250e+02,-1.602947845458984375e+02,-3.019431877136230469e+01,1.375425424240643046e+01,-1.429161927143726807e+00,-1.025864524637227326e+00
0.000000000000000000e+00,1.505030212402343750e+02,-1.612775573730468750e+02,-3.014118194580078125e+01,1.379095708320845581e+01,-1.046227740715921506e+00,-1.229415858970660747e+00
0.000000000000000000e+00,1.515182495117187500e+02,-1.622657318115234375e+02,-3.011482429504394531e+01,1.383052946514970927e+01,-3.259607099517705109e-01,-1.310402628713509321e+00
0.000000000000000000e+00,1.524899139404296875e+02,-1.632398071289062500e+02,-3.011487579345703125e+01,1.381651556233839351e+01,6.578667444958092858e-01,-1.342939986206723946e+00
0.000000000000000000e+00,1.534644317626953125e+02,-1.642682952880859375e+02,-3.014390373229980469e+01,1.369114444024023314e+01,1.884829053278306965e+00,-1.386460186187677301e+00
0.000000000000000000e+00,1.543983612060546875e+02,-1.653309936523437500e+02,-3.020643424987792969e+01,1.342172825209814135e+01,3.195182115341660634e+00,-1.537455207899755427e+00
0.000000000000000000e+00,1.552785034179687500e+02,-1.664353637695312500e+02,-3.030757713317871094e+01,1.301912974467961703e+01,4.479336172138527417e+00,-1.779761434965265066e+00
0.000000000000000000e+00,1.560727996826171875e+02,-1.675493469238281250e+02,-3.044016647338867188e+01,1.254480323266817088e+01,5.598736446647475162e+00,-2.064777816226971208e+00
0.000000000000000000e+00,1.568040618896484375e+02,-1.687037200927734375e+02,-3.060055923461914062e+01,1.205672890429795707e+01,6.523657151602836990e+00,-2.324310608636082964e+00
0.000000000000000000e+00,1.574927520751953125e+02,-1.699304351806640625e+02,-3.078163528442382812e+01,1.165958345529639040e+01,7.139546260185003490e+00,-2.560692191341194857e+00
0.000000000000000000e+00,1.581184234619140625e+02,-1.711906127929687500e+02,-3.096892547607421875e+01,1.149061163121271711e+01,7.317901098450783515e+00,-2.892609268822273094e+00
0.000000000000000000e+00,1.586846313476562500e+02,-1.724812316894531250e+02,-3.115996932983398438e+01,1.158398477936984250e+01,7.105042177355143096e+00,-3.223662206412471143e+00
0.000000000000000000e+00,1.591953125000000000e+02,-1.737997131347656250e+02,-3.135649490356445312e+01,1.189752261953381307e+01,6.546330096590397218e+00,-3.509775108129729482e+00
0.000000000000000000e+00,1.596616821289062500e+02,-1.751384735107421875e+02,-3.154558753967285156e+01,1.234403709252766745e+01,5.682960840458005869e+00,-3.390869925157092624e+00
0.000000000000000000e+00,1.600982208251953125e+02,-1.764871215820312500e+02,-3.170362854003906250e+01,1.278842007833513428e+01,4.651486870698319898e+00,-3.127237877701677604e+00
0.000000000000000000e+00,1.605087738037109375e+02,-1.778429870605468750e+02,-3.183039665222167969e+01,1.314097059469051310e+01,3.609400529782608835e+00,-2.876053892039369675e+00
0.000000000000000000e+00,1.608948822021484375e+02,-1.792050170898437500e+02,-3.193061065673828125e+01,1.337724034344637047e+01,2.687990405791208737e+00,-2.661853774159930630e+00
0.000000000000000000e+00,1.612580718994140625e+02,-1.805724182128906250e+02,-3.200899124145507812e+01,1.351621707434710196e+01,1.968559291389394339e+00,-2.486273311885820014e+00
0.000000000000000000e+00,1.615999298095703125e+02,-1.819446105957031250e+02,-3.206966781616210938e+01,1.359141143587352474e+01,1.475757028249367941e+00,-2.344372192287158985e+00
0.000000000000000000e+00,1.619222412109375000e+02,-1.833210296630859375e+02,-3.211607742309570312e+01,1.363144002091306106e+01,1.187488858335835396e+00,-2.229502881932508451e+00
0.000000000000000000e+00,1.622182006835937500e+02,-1.846606292724609375e+02,-3.215018463134765625e+01,1.365358710373277162e+01,1.055136953922631626e+00,-2.137990631312049583e+00
0.000000000000000000e+00,1.625076141357421875e+02,-1.860441741943359375e+02,-3.217630767822265625e+01,1.366841494167849547e+01,1.011160989001758992e+00,-2.059697115861553129e+00
0.000000000000000000e+00,1.627830963134765625e+02,-1.874307250976562500e+02,-3.219512176513671875e+01,1.368010050562304158e+01,1.005255403438662931e+00,-1.994038787910489718e+00
0.000000000000000000e+00,1.630463714599609375e+02,-1.888199462890625000e+02,-3.220810699462890625e+01,1.369157540287667629e+01,9.954805522741070334e-01,-1.938491499407049234e+00
0.000000000000000000e+00,1.632989501953125000e+02,-1.902114868164062500e+02,-3.221640014648437500e+01,1.370428016474231825e+01,9.580127632882415867e-01,-1.891241749401426642e+00
0.000000000000000000e+00,1.635422668457031250e+02,-1.916050872802734375e+02,-3.222094726562500000e+01,1.371823435322693641e+01,8.860103649316029006e-01,-1.850949847240402013e+00
0.000000000000000000e+00,1.637705535888671875e+02,-1.929594116210937500e+02,-3.222242355346679688e+01,1.373204834299866484e+01,7.885890374815085480e-01,-1.817484616308356227e+00
0.000000000000000000e+00,1.639986877441406250e+02,-1.943562622070312500e+02,-3.222145080566406250e+01,1.374532149027885097e+01,6.723302527924204242e-01,-1.788020485168737794e+00
0.000000000000000000e+00,1.642204742431640625e+02,-1.957544555664062500e+02,-3.221839141845703125e+01,1.375670323177235943e+01,5.544466556204472596e-01,-1.762876304557871032e+00
0.000000000000000000e+00,1.644366149902343750e+02,-1.971538085937500000e+02,-3.221358871459960938e+01,1.376585837991537353e+01,4.473630167970306104e-01,-1.741382685230453031e+00
0.000000000000000000e+00,1.646477813720703125e+02,-1.985541687011718750e+02,-3.220730972290039062e+01,1.377295982755285308e+01,3.590591587062936796e-01,-1.722949824460571433e+00
0.000000000000000000e+00,1.648545379638671875e+02,-1.999553527832031250e+02,-3.219977569580078125e+01,1.377842349501534258e+01,2.924804962279701215e-01,-1.707066897551666962e+00
0.000000000000000000e+00,1.650574035644531250e+02,-2.013573303222656250e+02,-3.219115829467773438e+01,1.378268151639822037e+01,2.462936885394864106e-01,-1.693306451293371762e+00
0.000000000000000000e+00,1.652510223388671875e+02,-2.027186584472656250e+02,-3.218190383911132812e+01,1.378599743537115785e+01,2.170010778370921045e-01,-1.681659761230594352e+00
0.000000000000000000e+00,1.654417877197265625e+02,-2.040805206298828125e+02,-3.217188644409179688e+01,1.378874169605882827e+01,1.980688351637196476e-01,-1.671430694533839967e+00
0.000000000000000000e+00,1.656357269287109375e+02,-2.054841156005859375e+02,-3.216084671020507812e+01,1.379113207468867053e+01,1.843787615770766664e-01,-1.662114908335173169e+00
0.000000000000000000e+00,1.658273468017578125e+02,-2.068880920410156250e+02,-3.214916992187500000e+01,1.379319099023761908e+01,1.725226289518495548e-01,-1.653872718557547028e+00
0.000000000000000000e+00,1.660113830566406250e+02,-2.082511749267578125e+02,-3.213728713989257812e+01,1.379494997351952179e+01,1.603213600048905008e-01,-1.646783592827038678e+00
0.000000000000000000e+00,1.661992797851562500e+02,-2.096558532714843750e+02,-3.212453842163085938e+01,1.379654879043955162e+01,1.460216843515649288e-01,-1.640212622120237773e+00
0.000000000000000000e+00,1.663855743408203125e+02,-2.110607604980468750e+02,-3.211132049560546875e+01,1.379795246432874478e+01,1.300780919945969671e-01,-1.634312581664385089e+00
0.000000000000000000e+00,1.665705261230468750e+02,-2.124659118652343750e+02,-3.209766387939453125e+01,1.379918073781071897e+01,1.133892223806540756e-01,-1.628983895216884026e+00
0.000000000000000000e+00,1.667542572021484375e+02,-2.138713378906250000e+02,-3.208361053466796875e+01,1.380024649315071272e+01,9.709169561975183882e-02,-1.624141661880764698e+00
0.000000000000000000e+00,1.669369354248046875e+02,-2.152767639160156250e+02,-3.206918334960937500e+01,1.380115546456224251e+01,8.220547589806059818e-02,-1.619708375944174161e+00
0.000000000000000000e+00,1.671186981201171875e+02,-2.166823730468750000e+02,-3.205440139770507812e+01,1.380193870294116465e+01,6.943203546794052272e-02,-1.615620681900507227e+00
0.000000000000000000e+00,1.672942504882812500e+02,-2.180469665527343750e+02,-3.203975296020507812e+01,1.380259341196687473e+01,5.930432890940995350e-02,-1.611874599014722742e+00
0.000000000000000000e+00,1.674744567871093750e+02,-2.194529113769531250e+02,-3.202433776855468750e+01,1.380318366582263678e+01,5.112983288170713791e-02,-1.608290923232440051e+00
0.000000000000000000e+00,1.676540069580078125e+02,-2.208588562011718750e+02,-3.200862884521484375e+01,1.380369849825364348e+01,4.488171254909367747e-02,-1.604925621133522551e+00
0.000000000000000000e+00,1.678277130126953125e+02,-2.222234497070312500e+02,-3.199312019348144531e+01,1.380414193351133534e+01,4.018952362818062340e-02,-1.601810594863310122e+00
0.000000000000000000e+00,1.680061798095703125e+02,-2.236293945312500000e+02,-3.197685432434082031e+01,1.380454921079154573e+01,3.629418847901089151e-02,-1.598793705735610082e+00
0.000000000000000000e+00,1.681841583251953125e+02,-2.250354614257812500e+02,-3.196032142639160156e+01,1.380492010770462308e+01,3.292035711676710719e-02,-1.595914053241972663e+00
